Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  218614/2442081     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*) <cycle 1> [98]
                0.00    0.00  245291/2442081     bool std::operator==<char, std::char_traits<char> >(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >) [94]
                0.00    0.00  630919/2442081     HTTPParser::parse_headers(std::basic_string_view<char, std::char_traits<char> >, unsigned long&) <cycle 1> [38]
                0.00    0.00  632608/2442081     std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [42]
[82]     1.2    0.01    0.00 2442081+645965  HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const* std::__addressof<HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const>(HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const&) [82]
                              645965             HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const* std::__addressof<HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const>(HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const&) [82]
-----------------------------------------------
                               25041             HTTPServer::build_success_response[abi:cxx11](int, std::basic_string_view<char, std::char_traits<char> >, unsigned long) <cycle 1> [43]
[83]     1.2    0.00    0.01   25041         HTTPBuilder::http_get_content_type(std::basic_string_view<char, std::char_traits<char> >) <cycle 1> [83]
                0.00    0.01   25033/25033       std::basic_string_view<char, std::char_traits<char> >::find_last_of(char, unsigned long) const [84]
                0.00    0.00   25041/632201      std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [42]
                0.00    0.00   49943/2442081     HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const* std::__addressof<HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const>(HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const&) [82]
                0.00    0.00   49932/195491      std::_Function_handler<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& (req_context*), HTTPServer::setup_default_routes()::{lambda(req_context*)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [100]
                               24988             std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const <cycle 1> [147]
-----------------------------------------------
                0.00    0.01   25033/25033       HTTPBuilder::http_get_content_type(std::basic_string_view<char, std::char_traits<char> >) <cycle 1> [83]
[84]     1.0    0.00    0.01   25033         std::basic_string_view<char, std::char_traits<char> >::find_last_of(char, unsigned long) const [84]
                0.00    0.01   25029/25029       std::basic_string_view<char, std::char_traits<char> >::rfind(char, unsigned long) const [85]
-----------------------------------------------
                0.00    0.01   25029/25029       std::basic_string_view<char, std::char_traits<char> >::find_last_of(char, unsigned long) const [84]
[85]     1.0    0.00    0.01   25029         std::basic_string_view<char, std::char_traits<char> >::rfind(char, unsigned long) const [85]
                0.01    0.00  125155/150207      std::_Function_handler<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& (req_context*), HTTPServer::setup_default_routes()::{lambda(req_context*)#5}>::_M_invoke(std::_Any_data const&, req_context*&&) [65]
-----------------------------------------------
                               24365             HTTPServer::send_response_header(req_context*) <cycle 1> [24]
[86]     1.0    0.00    0.01   24365         HTTPParser::parse_request(char const*) <cycle 1> [86]
                0.00    0.00  121127/632201      std::basic_string_view<char, std::char_traits<char> >::substr(unsigned long, unsigned long) const [42]
                0.00    0.00   24231/148871      std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [53]
                0.00    0.00   24252/24252       HTTPParser::is_method_valid(std::basic_string_view<char, std::char_traits<char> >) [103]
                0.00    0.00   73162/73162       bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [2852]
                0.00    0.00   48361/193739      std::basic_string_view<char, std::char_traits<char> >::find(char, unsigned long) const [2821]
                0.00    0.00   24333/24333       std::literals::string_view_literals::operator"" sv(char const*, unsigned long) [2918]
                0.00    0.00   24313/24313       std::basic_string_view<char, std::char_traits<char> >::find(std::basic_string_view<char, std::char_traits<char> >, unsigned long) const [2919]
                0.00    0.00   24293/97542       bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [2836]
                               72595             std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::basic_string_view<char, std::char_traits<char> >, void>(std::basic_string_view<char, std::char_traits<char> > const&, std::allocator<char> const&) <cycle 1> [2855]
                               24303             HTTPParser::clear() <cycle 1> [2816]
                               24120             HTTPParser::parse_headers(std::basic_string_view<char, std::char_traits<char> >, unsigned long&) <cycle 1> [38]
-----------------------------------------------
                0.00    0.01   24440/24440       HTTPServer::build_error_response(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [33]
[87]     0.9    0.00    0.01   24440         HTTPBuilder::http_resp_add_content_body(std::basic_string_view<char, std::char_traits<char> >) [87]
                0.00    0.01   24258/49054       HTTPBuilder::http_resp_add_content_length(unsigned long) [52]
                0.00    0.00   24304/2442081     HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const* std::__addressof<HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const>(HTTPServer::setup_default_routes()::{lambda(req_context*)#1} const&) [82]
-----------------------------------------------
                               25272             EventPoll::event_loop() <cycle 1> [17]
                0.03    0.05   24625/218857      void std::__invoke_impl<void, EventPoll::handle_client_data(req_context*)::{lambda()#1}&>(std::__invoke_other, EventPoll::handle_client_data(req_context*)::{lambda()#1}&) [clone .constprop.0] [27]
[88]     0.6    0.00    0.01   49897         EventPoll::handle_client_data(req_context*) <cycle 1> [88]
                0.00    0.01   25258/25258       std::function<void ()>::function<EventPoll::handle_client_data(req_context*)::{lambda()#1}, void>(EventPoll::handle_client_data(req_context*)::{lambda()#1}&&) [89]
                0.00    0.00   25249/25251       std::function<void (req_context*)>::operator bool() const [2884]
                               25255             ThreadPool::QueueJob(std::function<void ()> const&) <cycle 1> [2883]
                               24992             std::function<void ()>::~function() <cycle 1> [2839]
                               24555             std::function<void (req_context*)>::operator()(req_context*) const <cycle 1> [2903]
-----------------------------------------------
                0.00    0.01   25258/25258       EventPoll::handle_client_data(req_context*) <cycle 1> [88]
[89]     0.6    0.00    0.01   25258         std::function<void ()>::function<EventPoll::handle_client_data(req_context*)::{lambda()#1}, void>(EventPoll::handle_client_data(req_context*)::{lambda()#1}&&) [89]
                0.01    0.00   25275/96594       std::_Function_base::_Function_base() [48]
                0.00    0.00   25290/224641      EventPoll::handle_client_data(req_context*)::{lambda()#1}&& std::forward<EventPoll::handle_client_data(req_context*)::{lambda()#1}>(std::remove_reference<EventPoll::handle_client_data(req_context*)::{lambda()#1}>::type&) [2818]
                0.00    0.00   25290/75130       void std::_Function_base::_Base_manager<EventPoll::handle_client_data(req_context*)::{lambda()#1}>::_M_init_functor<EventPoll::handle_client_data(req_context*)::{lambda()#1}>(std::_Any_data&, EventPoll::handle_client_data(req_context*)::{lambda()#1}&&) [2842]
                0.00    0.00   25284/150194      bool std::_Function_base::_Base_manager<EventPoll::handle_client_data(req_context*)::{lambda()#1}>::_M_not_empty_function<EventPoll::handle_client_data(req_context*)::{lambda()#1}>(EventPoll::handle_client_data(req_context*)::{lambda()#1} const&) [clone .constprop.0] [2823]
-----------------------------------------------
                0.00    0.00   21277/21277       ThreadPool::ThreadLoop() [2]
[90]     0.5    0.00    0.00   21277         std::function<void ()>::function() [90]
                0.00    0.00   21422/96594       std::_Function_base::_Function_base() [48]
-----------------------------------------------
                0.00    0.00  169920/169920      HTTPParser::parse_headers(std::basic_string_view<char, std::char_traits<char> >, unsigned long&) <cycle 1> [38]
[91]     0.3    0.00    0.00  169920         std::basic_string_view<char, std::char_traits<char> >::find(char const*, unsigned long) const [91]
                0.00    0.00  170262/660013      std::char_traits<char>::length(char const*) [67]
                0.00    0.00  169619/193862      std::basic_string_view<char, std::char_traits<char> >::find(char const*, unsigned long, unsigned long) const [2820]
-----------------------------------------------
                0.00    0.00  145149/145149      HTTPParser::parse_headers(std::basic_string_view<char, std::char_traits<char> >, unsigned long&) <cycle 1> [38]
[92]     0.3    0.00    0.00  145149         std::basic_string_view<char, std::char_traits<char> >::find_first_not_of(char const*, unsigned long) const [92]
                0.00    0.00  146000/660013      std::char_traits<char>::length(char const*) [67]
                0.00    0.00  145323/145323      std::basic_string_view<char, std::char_traits<char> >::find_first_not_of(char const*, unsigned long, unsigned long) const [2829]
-----------------------------------------------
                0.00    0.00  145313/145313      HTTPParser::parse_headers(std::basic_string_view<char, std::char_traits<char> >, unsigned long&) <cycle 1> [38]
[93]     0.3    0.00    0.00  145313         std::basic_string_view<char, std::char_traits<char> >::find_last_not_of(char const*, unsigned long) const [93]
                0.00    0.00  145812/660013      std::char_traits<char>::length(char const*) [67]
                0.00    0.00  145586/145586      std::basic_string_view<char, std::char_traits<char> >::find_last_not_of(char const*, unsigned long, unsigned long) const [2828]
-----------------------------------------------
                               48405             bool std::operator==<char, std::char_traits<char> >(std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> >) [94]
